Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ali,2022-08-16 02:09:59,00:00:08,Autoplayed: user action: None; ,The Pianist_hook_primary_16x9,HOOK,Sony PS5,00:00:08,Not latest view,CA (Canada)
Ali,2022-08-16 02:09:39,00:00:18,Autoplayed: user action: None; ,The Pianist_hook_primary_16x9,HOOK,Sony PS5,00:00:18,Not latest view,CA (Canada)
Ali,2022-08-16 02:09:07,00:00:08,Autoplayed: user action: None; ,Kung Fu Panda 2_hook_primary_16x9,HOOK,Sony PS5,00:00:08,00:00:08,CA (Canada)
Ali,2022-08-16 02:08:41,00:00:06,Autoplayed: user action: None; ,Shameless: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:06,00:00:06,CA (Canada)
Ali,2022-08-16 02:07:31,00:00:19,Autoplayed: user action: None; ,Arrested Development: Season 4 Remix: Fateful Consequences_hook_03_16x9,HOOK,Sony PS5,00:00:19,00:00:19,CA (Canada)
Ali,2022-08-16 02:07:05,00:00:10,Autoplayed: user action: None; ,Brooklyn Nine-Nine: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:10,Not latest view,CA (Canada)
Ali,2022-08-16 02:06:53,00:00:07,Autoplayed: user action: None; ,Never Have I Ever: Season 1 - Upper Bound Clip 3,HOOK,Sony PS5,00:00:07,00:00:07,CA (Canada)
Ali,2022-08-16 02:06:15,00:00:35,Autoplayed: user action: None; ,Trailer: Day Shift,TRAILER,Sony PS5,00:00:35,00:00:35,CA (Canada)
Ali,2022-08-16 02:05:53,00:00:17,Autoplayed: user action: None; ,Season 1 Trailer: The Sandman,TRAILER,Sony PS5,00:00:17,00:00:17,CA (Canada)
Ali,2022-08-16 02:05:38,00:00:11,Autoplayed: user action: None; ,Season 1 Trailer: The Sandman,TRAILER,Sony PS5,00:00:11,Not latest view,CA (Canada)
Ali,2022-08-16 02:05:09,00:00:09,Autoplayed: user action: None; ,Narcos: Season 3 (Trailer),TRAILER,Sony PS5,00:00:09,00:00:09,CA (Canada)
Ali,2022-08-16 02:05:01,00:00:05,Autoplayed: user action: None; ,Vikings: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:05,Not latest view,CA (Canada)
Ali,2022-08-16 02:04:32,00:00:06,Autoplayed: user action: None; ,The Office (U.S.): Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:06,Not latest view,CA (Canada)
Ali,2022-08-15 07:59:43,00:46:50,,Breaking Bad: Season 2: ABQ (Episode 13),,Sony PS5,00:46:51,00:46:51,CA (Canada)
Ali,2022-08-15 07:25:20,00:34:05,,Breaking Bad: Season 2: Phoenix (Episode 12),,Sony PS5,00:46:42,00:46:42,CA (Canada)
Ali,2022-08-15 07:02:49,00:12:39,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 2: Phoenix (Episode 12),,Sony PS5,00:12:40,Not latest view,CA (Canada)
Ali,2022-08-15 06:13:48,00:48:39,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 2: Mandala (Episode 11),,Sony PS5,00:46:42,00:46:42,CA (Canada)
Ali,2022-08-15 06:12:52,00:00:18,Autoplayed: user action: None; ,Trailer: Orange Is the New Black,TRAILER,Sony PS5,00:00:18,00:00:18,CA (Canada)
Ali,2022-08-15 06:12:34,00:00:10,Autoplayed: user action: None; ,Season 2 Clip: Indian Matchmaking,HOOK,Sony PS5,00:00:10,00:00:10,CA (Canada)
Ali,2022-08-15 06:12:26,00:00:02,,The Sandman: Season 1: Sleep of the Just (Episode 1),,Sony PS5,00:00:02,00:00:02,CA (Canada)
Ali,2022-08-15 06:11:35,00:00:31,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip: Money Heist: Korea - Joint Economic Area,HOOK,Sony PS5,00:00:31,00:00:31,CA (Canada)
Ali,2022-08-15 06:11:25,00:00:05,Autoplayed: user action: None; ,Kim's Convenience: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:05,00:00:05,CA (Canada)
Ali,2022-08-15 06:10:37,00:00:24,Autoplayed: user action: None; ,Season 1 Informative Clip: Trainwreck: Woodstock '99,HOOK,Sony PS5,00:00:24,Not latest view,CA (Canada)
Ali,2022-08-15 06:10:24,00:00:06,Autoplayed: user action: None; ,Season 1 Cinemagraph: The Sandman,TEASER_TRAILER,Sony PS5,00:00:06,Not latest view,CA (Canada)
Ali,2022-08-15 06:10:04,00:00:12,Autoplayed: user action: None; ,"Pablo Escobar, el patrón del mal: Season 1_hook_primary_16x9",HOOK,Sony PS5,00:00:12,00:00:12,CA (Canada)
Ali,2022-08-15 06:08:59,00:00:07,Autoplayed: user action: None; ,Wonder Woman 1984_hook_02_16x9,HOOK,Sony PS5,00:00:07,00:00:07,CA (Canada)
Ali,2022-08-14 04:14:47,00:00:31,Autoplayed: user action: None; ,Breaking Bad: Season 2: Mandala (Episode 11),,Sony PS5,00:00:31,Not latest view,CA (Canada)
Ali,2022-08-14 03:28:17,00:46:29,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 2: Over (Episode 10),,Sony PS5,00:46:44,00:46:44,CA (Canada)
Ali,2022-08-13 05:44:27,00:47:06,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 2: 4 Days Out (Episode 9),,Sony PS5,00:46:40,00:46:40,CA (Canada)
Ali,2022-08-12 04:47:37,00:46:37,,Breaking Bad: Season 2: Better Call Saul (Episode 8),,Sony PS5,00:46:38,00:46:38,CA (Canada)
Ali,2022-08-12 04:47:31,00:00:04,Autoplayed: user action: None; ,Breaking Bad: Season 1_hook_05_16x9,HOOK,Sony PS5,00:00:04,Not latest view,CA (Canada)
Ali,2022-08-12 04:47:21,00:00:06,Autoplayed: user action: None; ,Trailer: Bo Burnham: The Inside Outtakes,HOOK,Sony PS5,00:00:06,00:00:06,CA (Canada)
Ali,2022-08-12 03:07:55,00:47:08,,Breaking Bad: Season 2: Negro y Azul (Episode 7),,Sony PS5,00:46:38,00:46:38,CA (Canada)
Ali,2022-08-11 06:09:38,00:46:40,,Breaking Bad: Season 2: Peekaboo (Episode 6),,Sony PS5,00:46:41,00:46:41,CA (Canada)
Ali,2022-08-11 04:12:27,00:46:37,,Breaking Bad: Season 2: Breakage (Episode 5),,Sony PS5,00:46:37,00:46:37,CA (Canada)
Ali,2022-08-11 03:25:41,00:46:45,,Breaking Bad: Season 2: Down (Episode 4),,Sony PS5,00:46:45,00:46:45,CA (Canada)
Ali,2022-08-11 02:39:15,00:46:20,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 2: Bit by a Dead Bee (Episode 3),,Sony PS5,00:46:20,00:46:20,CA (Canada)
Ali,2022-08-10 04:57:56,00:47:06,,Breaking Bad: Season 2: Grilled (Episode 2),,Sony PS5,00:47:11,00:47:11,CA (Canada)
Ali,2022-08-10 04:13:02,00:44:39,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 2: Seven Thirty-Seven (Episode 1),,Sony PS5,00:46:32,00:46:32,CA (Canada)
Ali,2022-08-10 01:52:23,00:46:43,,Breaking Bad: Season 1: A No-Rough-Stuff-Type Deal (Episode 7),,Sony PS5,00:46:58,00:46:58,CA (Canada)
Ali,2022-08-10 01:04:57,00:47:23,,Breaking Bad: Season 1: Crazy Handful of Nothin' (Episode 6),,Sony PS5,00:47:23,00:47:23,CA (Canada)
Ali,2022-08-10 01:04:45,00:00:06,Autoplayed: user action: None; ,Better Call Saul: Season 3_hook_primary_16x9,HOOK,Sony PS5,00:00:06,Not latest view,CA (Canada)
Ali,2022-08-09 22:04:44,00:00:19,Autoplayed: user action: None; ,El Camino: A Breaking Bad Movie (Trailer),TRAILER,Chrome PC (Cadmium),00:00:19,00:00:19,CA (Canada)
Ali,2022-08-09 20:53:34,00:47:54,,Breaking Bad: Season 1: Gray Matter (Episode 5),,Chrome PC (Cadmium),00:47:24,00:47:24,CA (Canada)
Ali,2022-08-09 20:53:21,00:00:06,Autoplayed: user action: None; ,Manifest: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,CA (Canada)
Ali,2022-08-09 19:47:04,00:57:47,,Better Call Saul: Season 6: Waterworks (Episode 12),,Chrome PC (Cadmium),00:57:26,00:57:26,GB (United Kingdom)
Ali,2022-08-09 19:46:09,00:00:28,Autoplayed: user action: None; ,Rush Hour 2_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,CA (Canada)
Ali,2022-08-09 02:41:53,01:33:25,Autoplayed: user action: User_Interaction; ,Rush Hour,,Sony PS5,01:33:25,01:33:25,CA (Canada)
Ali,2022-08-09 02:41:37,00:00:04,Autoplayed: user action: None; ,Source Code,,Sony PS5,00:00:04,00:00:04,CA (Canada)
Ali,2022-08-09 02:40:41,00:00:09,Autoplayed: user action: None; ,The 40-Year-Old Virgin,,Sony PS5,00:00:09,00:00:09,CA (Canada)
Ali,2022-08-08 23:37:36,00:47:15,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 1: Cancer Man (Episode 4),,Sony PS5,00:47:29,00:47:29,CA (Canada)
Ali,2022-08-08 16:44:35,00:47:11,,Breaking Bad: Season 1: And the Bag's in the River (Episode 3),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:47:28,00:47:28,CA (Canada)
Ali,2022-08-07 04:04:48,00:16:30,,Breaking Bad: Season 1: The Cat's in the Bag (Episode 2),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:47:42,00:47:42,CA (Canada)
Ali,2022-08-07 02:35:42,00:31:15,,Breaking Bad: Season 1: The Cat's in the Bag (Episode 2),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:31:17,Not latest view,CA (Canada)
Ali,2022-08-07 01:14:23,00:59:17,Autoplayed: user action: User_Interaction; ,Breaking Bad: Season 1: Pilot (Episode 1),,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:57:21,00:57:21,CA (Canada)
Ali,2022-08-02 17:42:51,00:00:33,Autoplayed: user action: None; ,Season 2 Main Character Intro Clip: Russian Doll,HOOK,Apple iPhone 11 Pro,00:00:33,00:00:33,CA (Canada)
Ali,2022-08-02 07:24:40,00:56:38,,Better Call Saul: Season 6: Breaking Bad (Episode 11),,Chrome PC (Cadmium),00:56:38,00:56:38,GB (United Kingdom)
Ali,2022-08-02 07:23:36,00:00:16,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:16,00:00:16,GB (United Kingdom)
Ali,2022-08-02 07:18:10,00:01:02,Autoplayed: user action: None; ,Young Sheldon: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:00,Not latest view,CA (Canada)
Ali,2022-08-02 02:00:10,00:00:04,Autoplayed: user action: None; ,Better Call Saul: Season 3 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:05,00:00:05,GB (United Kingdom)
Ali,2022-08-02 02:00:02,00:00:02,,Better Call Saul: Season 1: Uno (Episode 1),,Chrome PC (Cadmium),00:00:03,00:00:03,GB (United Kingdom)
Ali,2022-08-02 01:58:54,00:00:39,Autoplayed: user action: None; ,Tenet_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,CA (Canada)
Ali,2022-07-31 02:19:17,00:50:47,,Better Call Saul: Season 6: Nippy (Episode 10),,Chrome PC (Cadmium),00:50:37,00:50:37,GB (United Kingdom)
Ali,2022-07-31 01:02:58,00:55:22,,Better Call Saul: Season 6: Fun and Games (Episode 9),,Chrome PC (Cadmium),00:55:27,00:55:27,GB (United Kingdom)
Ali,2022-07-31 00:13:55,00:48:38,,Better Call Saul: Season 6: Point and Shoot (Episode 8),,Chrome PC (Cadmium),00:48:38,00:48:38,GB (United Kingdom)
Ali,2022-07-31 00:13:12,00:00:19,Autoplayed: user action: None; ,Cliffhanger Clip: The Most Hated Man on the Internet,HOOK,Chrome PC (Cadmium),00:00:19,00:00:19,GB (United Kingdom)
Ali,2022-07-24 04:40:29,00:00:09,Autoplayed: user action: None; ,Suits: Season 6_hook_primary_16x9,HOOK,Sony PS5,00:00:09,00:00:09,CA (Canada)
Ali,2022-07-24 04:39:57,00:00:05,Autoplayed: user action: None; ,The F Word_hook_03_16x9,HOOK,Sony PS5,00:00:05,Not latest view,CA (Canada)
Ali,2022-07-24 04:39:30,00:00:03,Autoplayed: user action: None; ,The Haunting of Hill House: Season 1: Open Casket (Episode 2),,Sony PS5,00:29:03,00:29:03,CA (Canada)
Ali,2022-07-24 04:37:56,00:00:59,Autoplayed: user action: None; ,Prank Encounters (Hook: Stay Inside),HOOK,Sony PS5,00:00:59,00:00:59,CA (Canada)
Ali,2022-07-24 04:37:33,00:00:14,Autoplayed: user action: None; ,Season 3 Trailer: The Kominsky Method,TRAILER,Sony PS5,00:00:14,00:00:14,CA (Canada)
Ali,2022-07-24 04:37:12,00:00:06,Autoplayed: user action: None; ,Limited Series Moment of High Emotion Clip: Anatomy of a Scandal,HOOK,Sony PS5,00:00:06,00:00:06,CA (Canada)
Ali,2022-07-24 04:35:31,00:01:08,,The Haunting of Bly Manor: Season 1: The Great Good Place (Episode 1),,Sony PS5,00:01:08,00:01:08,CA (Canada)
Ali,2022-07-24 04:35:15,00:00:14,Autoplayed: user action: None; ,Teaser: The Haunting of Bly Manor,TEASER_TRAILER,Sony PS5,00:00:14,00:00:14,CA (Canada)
Ali,2022-07-24 04:34:56,00:00:05,Autoplayed: user action: None; ,Taboo: Taboo: Season 1_hook_03_16x9,HOOK,Sony PS5,00:00:05,00:00:05,CA (Canada)
Ali,2022-07-24 04:31:32,00:01:48,Autoplayed: user action: None; ,Norsemen: Season 1 (Trailer),TRAILER,Sony PS5,00:01:50,00:01:50,CA (Canada)
Ali,2022-07-24 04:31:19,00:00:08,Autoplayed: user action: None; ,Mom: Season 1_hook_04_16x9,HOOK,Sony PS5,00:00:08,00:00:08,CA (Canada)
Ali,2022-07-24 04:30:38,00:00:08,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: Money Heist: Korea - Joint Economic Area,HOOK,Sony PS5,00:00:08,00:00:08,CA (Canada)
Ali,2022-07-12 00:30:59,00:04:43,,The Umbrella Academy: Season 1: Extra Ordinary (Episode 3),,Sony PS5,00:04:43,00:04:43,CA (Canada)
Ali,2022-07-12 00:30:51,00:00:06,Autoplayed: user action: None; ,Season 3 Plot Clip: The Umbrella Academy,HOOK,Sony PS5,00:00:06,00:00:06,CA (Canada)
Ali,2022-07-12 00:30:37,00:00:05,Autoplayed: user action: None; ,Season 3 Plot Clip: The Umbrella Academy,HOOK,Sony PS5,00:00:05,Not latest view,CA (Canada)
Ali,2022-07-12 00:28:45,00:01:42,Autoplayed: user action: None; ,King of Staten Island_hook_01_16x9,HOOK,Sony PS5,00:01:42,00:01:42,CA (Canada)
Ali,2022-07-12 00:27:13,00:01:25,Autoplayed: user action: None; ,Season 1 Trailer: Sweet Home,TRAILER,Sony PS5,00:01:25,00:01:25,CA (Canada)
Ali,2022-07-12 00:27:02,00:00:06,Autoplayed: user action: None; ,The Cabin in the Woods_hook_primary_16x9,HOOK,Sony PS5,00:00:06,Not latest view,CA (Canada)
Ali,2022-07-12 00:26:29,00:00:27,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: The Hidden Lives of Pets,HOOK,Sony PS5,00:00:27,00:00:27,CA (Canada)
Ali,2022-07-12 00:26:18,00:00:06,Autoplayed: user action: None; ,The Stepfather_hook_primary_16x9,HOOK,Sony PS5,00:00:06,00:00:06,CA (Canada)
Ali,2022-07-12 00:25:34,00:00:37,Autoplayed: user action: None; ,Trailer: Dave Chappelle: What’s in a Name?,TRAILER,Sony PS5,00:00:37,00:00:37,CA (Canada)
Ali,2022-07-12 00:25:11,00:00:08,Autoplayed: user action: None; ,No Country for Old Men_hook_primary_16x9,HOOK,Sony PS5,00:00:08,Not latest view,CA (Canada)
Ali,2022-07-12 00:24:52,00:00:09,Autoplayed: user action: None; ,Season 1 Trailer: Extraordinary Attorney Woo,TRAILER,Sony PS5,00:00:09,Not latest view,CA (Canada)
Ali,2022-07-12 00:24:01,00:00:46,Autoplayed: user action: None; ,Comedy Clip 3: Ricky Gervais: SuperNature,HOOK,Sony PS5,00:00:46,00:00:46,CA (Canada)
Ali,2022-07-11 17:30:10,00:57:05,,The Umbrella Academy: Season 1: Run Boy Run (Episode 2),,Sony PS5,00:55:35,00:55:35,CA (Canada)
Ali,2022-07-11 17:30:03,00:00:05,Autoplayed: user action: None; ,Season 3 Plot Clip: The Umbrella Academy,HOOK,Sony PS5,00:00:05,Not latest view,CA (Canada)
Ali,2022-07-11 02:19:56,01:36:54,,American Psycho,,Apple iPhone 11 Pro,01:37:03,01:37:03,CA (Canada)
Ali,2022-07-11 01:22:36,00:10:37,,Man Vs Bee: Season 1: Chapter 9 (Episode 9),,Sony PS5,00:10:42,00:10:42,CA (Canada)
Ali,2022-07-11 01:12:42,00:09:52,,Man Vs Bee: Season 1: Chapter 8 (Episode 8),,Sony PS5,00:09:57,00:09:57,CA (Canada)
Ali,2022-07-11 01:03:37,00:09:03,Autoplayed: user action: User_Interaction; ,Man Vs Bee: Season 1: Chapter 7 (Episode 7),,Sony PS5,00:09:03,00:09:03,CA (Canada)
Ali,2022-07-11 00:18:57,00:44:18,Autoplayed: user action: User_Interaction; ,The Umbrella Academy: Season 1: We Only See Each Other at Weddings and Funerals (Episode 1),,Sony PS5,00:57:23,00:57:23,CA (Canada)
Ali,2022-07-11 00:17:08,00:00:04,Autoplayed: user action: None; ,Rogue_hook_03_16x9,HOOK,Sony PS5,00:00:04,00:00:04,CA (Canada)
Ali,2022-07-11 00:16:43,00:00:10,Autoplayed: user action: None; ,Shimmer Lake (Trailer),TRAILER,Sony PS5,00:00:10,00:00:10,CA (Canada)
Ali,2022-07-11 00:15:20,00:00:06,Autoplayed: user action: None; ,Trailer: The Man from Toronto,TRAILER,Sony PS5,00:00:06,00:00:06,CA (Canada)
Ali,2022-07-11 00:09:30,00:05:29,,The Umbrella Academy: Season 1: We Only See Each Other at Weddings and Funerals (Episode 1),,Sony PS5,00:15:33,Not latest view,CA (Canada)
Ali,2022-07-10 20:58:35,00:07:57,,Man Vs Bee: Season 1: Chapter 6 (Episode 6),,Apple iPhone 11 Pro,00:08:03,00:08:03,CA (Canada)
Ali,2022-07-10 20:48:56,00:08:27,,Man Vs Bee: Season 1: Chapter 5 (Episode 5),,Apple iPhone 11 Pro,00:08:28,00:08:28,CA (Canada)
Ali,2022-07-10 07:16:57,00:10:04,Autoplayed: user action: Unspecified; ,The Umbrella Academy: Season 1: We Only See Each Other at Weddings and Funerals (Episode 1),,Sony PS5,00:10:05,Not latest view,CA (Canada)
Ali,2022-07-10 07:12:13,00:00:45,Autoplayed: user action: None; ,Season 3 Plot Clip: The Umbrella Academy,HOOK,Sony PS5,00:00:45,Not latest view,CA (Canada)
Ali,2022-07-10 07:12:00,00:00:05,Autoplayed: user action: None; ,Season 3 Plot Clip: The Umbrella Academy,HOOK,Sony PS5,00:00:05,Not latest view,CA (Canada)
Ali,2022-07-10 07:11:33,00:00:08,Autoplayed: user action: None; ,Genre Specific Moment Clip: Incantation,HOOK,Sony PS5,00:00:08,00:00:08,CA (Canada)
Ali,2022-07-10 03:55:18,00:09:27,,Man Vs Bee: Season 1: Chapter 4 (Episode 4),,Apple iPhone 11 Pro,00:09:33,00:09:33,CA (Canada)
Ali,2022-07-10 03:45:27,00:09:48,,Man Vs Bee: Season 1: Chapter 3 (Episode 3),,Apple iPhone 11 Pro,00:09:34,00:09:34,CA (Canada)
Ali,2022-07-10 03:36:46,00:08:39,,Man Vs Bee: Season 1: Chapter 2 (Episode 2),,Apple iPhone 11 Pro,00:08:40,00:08:40,CA (Canada)
Ali,2022-07-07 06:43:56,00:17:11,,Man Vs Bee: Season 1: Chapter 1 (Episode 1),,Chrome PC (Cadmium),00:17:14,00:17:14,CA (Canada)
Ali,2022-07-07 06:43:21,00:00:05,Autoplayed: user action: None; ,"Volume 3 Trailer: Love, Death & Robots",TRAILER,Chrome PC (Cadmium),00:00:05,00:00:05,CA (Canada)
Ali,2022-07-07 06:43:12,00:00:29,Autoplayed: user action: None; ,RRR_hook_03_16x9,HOOK,Chrome PC (Cadmium),00:00:29,00:00:29,CA (Canada)
Ali,2022-07-04 05:38:04,00:01:29,Autoplayed: user action: User_Interaction; ,The Farewell,,Sony PS5,00:02:40,00:02:40,CA (Canada)
Ali,2022-07-04 05:37:30,00:00:10,Autoplayed: user action: None; ,King of Staten Island_hook_04_16x9,HOOK,Sony PS5,00:00:10,00:00:10,CA (Canada)
Ali,2022-07-03 08:29:12,00:00:09,Autoplayed: user action: None; ,"Stranger Things: Stranger Things 3: Chapter One: Suzie, Do You Copy? (Episode 1)",,Sony PS5,00:00:09,00:00:09,CA (Canada)
Ali,2022-07-03 07:29:51,00:59:18,,Stranger Things: Stranger Things 2: Chapter Nine: The Gate (Episode 9),,Sony PS5,00:59:22,00:59:22,CA (Canada)
Ali,2022-07-03 06:33:10,00:44:47,,Stranger Things: Stranger Things 2: Chapter Eight: The Mind Flayer (Episode 8),,Sony PS5,00:44:49,00:44:49,CA (Canada)
Ali,2022-06-29 07:33:30,00:04:55,,Stranger Things: Season 1: Chapter Five: The Flea and the Acrobat (Episode 5),,Sony PS5,00:35:51,00:35:51,CA (Canada)
Ali,2022-06-29 07:00:48,00:32:31,Autoplayed: user action: User_Interaction; ,Stranger Things: Season 1: Chapter Five: The Flea and the Acrobat (Episode 5),,Sony PS5,00:32:15,Not latest view,CA (Canada)
Ali,2022-06-29 06:42:26,00:17:45,,Stranger Things: Season 1: Chapter Four: The Body (Episode 4),,Sony PS5,00:48:24,00:48:24,CA (Canada)
Ali,2022-06-29 06:40:53,00:00:12,Autoplayed: user action: User_Interaction; ,Man Vs Bee: Season 1: Chapter 1 (Episode 1),,Sony PS5,00:00:13,Not latest view,CA (Canada)
Ali,2022-06-29 06:40:35,00:00:05,Autoplayed: user action: None; ,Better Call Saul: Season 3_hook_primary_16x9,HOOK,Sony PS5,00:00:05,Not latest view,CA (Canada)
Ali,2022-06-29 06:40:25,00:00:06,Autoplayed: user action: None; ,Season 1 Teaser: Money Heist: Korea - Joint Economic Area,TEASER_TRAILER,Sony PS5,00:00:06,00:00:06,CA (Canada)
Ali,2022-06-28 05:09:06,00:52:23,,Stranger Things: Season 1: Chapter Two: The Weirdo on Maple Street (Episode 2),,Sony PS5,00:53:08,00:53:08,CA (Canada)
Ali,2022-06-28 01:53:11,00:49:37,,Better Call Saul: Season 6: Plan and Execution (Episode 7),,Chrome PC (Cadmium),00:49:20,00:49:20,GB (United Kingdom)
Ali,2022-06-28 00:58:23,00:43:23,,Better Call Saul: Season 6: Axe and Grind (Episode 6),,Chrome PC (Cadmium),00:43:29,00:43:29,GB (United Kingdom)
Ali,2022-06-28 00:57:55,00:00:17,Autoplayed: user action: None; ,Season 1 Cliffhanger Clip: Man Vs Bee,HOOK,Chrome PC (Cadmium),00:00:17,00:00:17,GB (United Kingdom)
Ali,2022-06-24 02:53:41,00:51:09,,Better Call Saul: Season 6: Black and Blue (Episode 5),,Chrome PC (Cadmium),00:51:04,00:51:04,GB (United Kingdom)
Ali,2022-06-24 02:52:30,00:00:37,Autoplayed: user action: None; ,Supporting Character Clip: Don't Look Up,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,GB (United Kingdom)
Ali,2022-06-23 03:04:04,00:43:19,,Better Call Saul: Season 6: Hit and Run (Episode 4),,Chrome PC (Cadmium),00:43:31,00:43:31,GB (United Kingdom)
Ali,2022-06-23 03:01:06,00:00:19,Autoplayed: user action: None; ,Season 3 Main Character Intro Clip: The Umbrella Academy,HOOK,Chrome PC (Cadmium),00:00:19,00:00:19,GB (United Kingdom)
Ali,2022-06-20 04:35:46,01:48:59,Autoplayed: user action: User_Interaction; ,Forgotten,,Sony PS5,01:45:41,Not latest view,CA (Canada)
Ali,2022-06-18 20:27:34,00:15:32,,"Love, Death & Robots: Volume 3: Jibaro (Episode 9)",,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:16:00,00:16:00,CA (Canada)
Ali,2022-06-18 19:36:34,00:50:12,Autoplayed: user action: User_Interaction; ,Kingdom: Season 1: Episode 3,,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:51:12,00:51:12,CA (Canada)
Ali,2022-06-18 19:35:56,00:00:04,Autoplayed: user action: None; ,Fargo: Season 1_hook_primary_16x9,HOOK,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:00:04,00:00:04,CA (Canada)
Ali,2022-06-18 18:31:06,00:00:02,Autoplayed: user action: None; ,Kingdom: Season 1: Episode 3,,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:01:34,Not latest view,CA (Canada)
Ali,2022-06-18 17:41:35,00:49:11,,Kingdom: Season 1: Episode 2,,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:50:07,00:50:07,CA (Canada)
Ali,2022-06-18 17:40:05,00:01:04,Autoplayed: user action: None; ,Inciting Incident Clip: Spiderhead,HOOK,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:01:04,00:01:04,CA (Canada)
Ali,2022-06-18 05:31:18,00:03:09,,"Love, Death & Robots: Volume 3: Jibaro (Episode 9)",,Sharp Sharp DB MSD6586 4.3 UHD TV Smart TV,00:00:48,Not latest view,CA (Canada)
Ali,2022-06-16 06:12:03,00:47:48,,Better Call Saul: Season 6: Rock and Hard Place (Episode 3),,Chrome PC (Cadmium),00:45:45,00:45:45,GB (United Kingdom)
Ali,2022-06-16 06:11:12,00:00:11,Autoplayed: user action: None; ,"Season 1 High Context Clip: Web of Make Believe: Death, Lies and the Internet",HOOK,Chrome PC (Cadmium),00:00:11,00:00:11,GB (United Kingdom)
Ali,2022-06-16 03:29:57,01:00:03,,Better Call Saul: Season 6: Carrot and Stick (Episode 2),,Chrome PC (Cadmium),00:58:56,00:58:56,GB (United Kingdom)
Ali,2022-06-16 02:15:06,00:57:34,,Better Call Saul: Season 6: Wine and Roses (Episode 1),,Chrome PC (Cadmium),00:55:07,00:55:07,GB (United Kingdom)
Ali,2022-06-16 02:14:55,00:00:01,,Better Call Saul: Season 1: Uno (Episode 1),,Chrome PC (Cadmium),00:00:01,Not latest view,GB (United Kingdom)
Ali,2022-06-16 02:14:20,00:00:23,Autoplayed: user action: None; ,Season 1 Genre Specific Moment Clip: God's Favorite Idiot,HOOK,Chrome PC (Cadmium),00:00:23,00:00:23,GB (United Kingdom)
